gamma_sp,id_now,id_then,m200b_now,m200b_then
0.43856485712548304,3224574.0,2394507.0,9435000000000.0,7636800000000.0
0.9021490591743971,3219755.0,2389036.0,9080600000000.0,5877800000000.0
1.510602421710157,3211735.0,2380322.0,9969300000000.0,4812400000000.0
0.4788969585793905,3221083.0,2390580.0,9748000000000.0,7738200000000.0
0.10889014155729196,3209624.0,2377835.0,9254000000000.0,8780700000000.0
2.87860412285228,3211727.0,2380306.0,9047900000000.0,2258400000000.0
1.8905019308075748,3213994.0,2382805.0,9585500000000.0,3852700000000.0
0.8487840098566629,3225714.0,2395781.0,8851600000000.0,5878900000000.0
0.2797582392960065,3212997.0,2381772.0,9022800000000.0,7884300000000.0
1.858505823077216,3211749.0,2380347.0,8752300000000.0,3572500000000.0
0.2771145358240309,3216767.0,2385997.0,8353200000000.0,7308500000000.0
0.16899363654985042,3210712.0,2379155.0,8710900000000.0,8029300000000.0
0.7384616610805577,3219580.0,2388764.0,8187500000000.0,5734900000000.0
0.4874741196276723,3219784.0,2389079.0,8242000000000.0,6515700000000.0
0.3546338586654919,3216616.0,2385707.0,8319400000000.0,7011900000000.0
0.5540102494977593,3213014.0,2381799.0,7573500000000.0,5798200000000.0
1.743882577902766,3211743.0,2380340.0,7134000000000.0,3077400000000.0
0.740679926763487,3216790.0,2386035.0,7658600000000.0,5358700000000.0
0.8013863657251437,3215249.0,2384195.0,6815600000000.0,4631300000000.0
0.4835232133525673,3221066.0,2390561.0,7635700000000.0,6047900000000.0
0.053439352903204076,3209652.0,2377888.0,7587700000000.0,7394700000000.0
0.8610129717542878,3225695.0,2395741.0,5960700000000.0,3935600000000.0
0.5669698017565585,3217555.0,2386829.0,6925800000000.0,5269300000000.0
0.16315637572826627,3210618.0,2378971.0,7438300000000.0,6875600000000.0
0.5632764695661554,3213018.0,2381810.0,7341200000000.0,5595300000000.0
2.423018761865272,3211646.0,2380177.0,5625900000000.0,1749200000000.0
0.5925200732867504,3222248.0,2391973.0,6486300000000.0,4874500000000.0
1.076967290752269,3216781.0,2386018.0,6286700000000.0,3740400000000.0
2.268360726089279,3211708.0,2380276.0,6380500000000.0,2137400000000.0
1.1452000561676252,3219824.0,2389141.0,6890900000000.0,3967200000000.0
2.182069177219107,3219793.0,2389092.0,6682600000000.0,2333700000000.0
0.20141112680105314,3216813.0,2386075.0,7022800000000.0,6372900000000.0
0.29281025597858434,3220976.0,2390392.0,7139500000000.0,6199500000000.0
0.49873335171238703,3213019.0,2381813.0,6765500000000.0,5319500000000.0
0.8496603694190062,3209670.0,2377922.0,6547400000000.0,4346700000000.0
0.23459287031232728,3214087.0,2382986.0,6790500000000.0,6064300000000.0
0.5620255406023162,3226708.0,2396770.0,6510300000000.0,4965000000000.0
0.938376255596867,3209538.0,2377701.0,8722900000000.0,5548500000000.0
0.635200870195032,3209656.0,2377899.0,6440500000000.0,4741500000000.0
1.0503947914349638,3222242.0,2391964.0,6018500000000.0,3627000000000.0
0.4714466861120585,3221063.0,2390556.0,6441600000000.0,5131900000000.0
0.8603037465487202,3215237.0,2384176.0,6237700000000.0,4119900000000.0
1.5224733507142443,3225685.0,2395727.0,5825400000000.0,2796000000000.0
0.9215928030954529,3226704.0,2396765.0,5350000000000.0,3430700000000.0
0.35354345539808796,3215193.0,2384088.0,6408900000000.0,5404500000000.0
1.0602940961934166,3209495.0,2377658.0,6591000000000.0,3953100000000.0
1.9689823371553634,3223211.0,2393010.0,5959600000000.0,2306400000000.0
0.8504075873949195,3219702.0,2388952.0,6007600000000.0,3986900000000.0
0.11003416018186589,3219829.0,2389149.0,6247500000000.0,5924700000000.0
1.4478642867259108,3221086.0,2390590.0,6011900000000.0,2991200000000.0
0.6766869329498134,3216812.0,2386072.0,6408900000000.0,4624800000000.0
0.8511272352548016,3211704.0,2380271.0,5705500000000.0,3785100000000.0
0.5176138274982988,3221093.0,2390598.0,5930100000000.0,4620400000000.0
1.6093309842880728,3210729.0,2379208.0,6302000000000.0,2900700000000.0
0.2568961755141301,3223198.0,2392977.0,5485200000000.0,4846200000000.0
2.2950334993876416,3224583.0,2394522.0,5665100000000.0,1873500000000.0
1.4687141793117329,3211760.0,2380367.0,5430700000000.0,2675000000000.0
1.080533658275243,3222236.0,2391949.0,5519000000000.0,3278000000000.0
0.3307247956439725,3211769.0,2380385.0,6103500000000.0,5203900000000.0
0.7425823748586297,3210660.0,2379033.0,5982500000000.0,4182100000000.0
1.488556712595728,3214093.0,2382994.0,5668400000000.0,2765500000000.0
1.9670139099881037,3224589.0,2394532.0,5436100000000.0,2105800000000.0
1.2081977688546537,3221105.0,2390615.0,5406700000000.0,3019600000000.0
0.03112810678385263,3219832.0,2389157.0,5417600000000.0,5336900000000.0
0.408557201593984,3211698.0,2380259.0,5099200000000.0,4187500000000.0
0.24717296893579968,3209674.0,2377930.0,5561500000000.0,4936700000000.0
0.6246598060703189,3219745.0,2389025.0,5585500000000.0,4133000000000.0
1.0410095594103659,3225728.0,2395803.0,5272600000000.0,3191900000000.0
0.8532707153236376,3225726.0,2395801.0,3866900000000.0,2562700000000.0
0.22940177022375294,3210722.0,2379186.0,4936700000000.0,4419800000000.0
2.069444040219391,3221098.0,2390605.0,5456900000000.0,2012000000000.0
0.6354376269834469,3213020.0,2381816.0,5339100000000.0,3930200000000.0
0.8968725511331542,3224594.0,2394541.0,5022800000000.0,3259500000000.0
0.4677523644318553,3225737.0,2395816.0,5498300000000.0,4388200000000.0
0.37211551379885227,3210665.0,2379040.0,4993400000000.0,4173300000000.0
0.21438270273327367,3225592.0,2395530.0,5263800000000.0,4746900000000.0
0.3338408234137994,3217546.0,2386812.0,4393600000000.0,3740400000000.0
0.9317415117356399,3219677.0,2388917.0,4993400000000.0,3186400000000.0
1.2253140809935394,3212940.0,2381649.0,5067500000000.0,2806900000000.0
1.8589232572371355,3209679.0,2377938.0,4935600000000.0,2014200000000.0
0.2492562769605686,3209645.0,2377878.0,4959600000000.0,4398000000000.0
0.3345660517564605,3222249.0,2391978.0,4948700000000.0,4211500000000.0
0.9674321144542182,3223222.0,2393036.0,5099200000000.0,3198400000000.0
0.5580505169092903,3221075.0,2390570.0,5122100000000.0,3913800000000.0
1.4487453172430929,3211776.0,2380394.0,4916000000000.0,2444900000000.0
0.22597345592682208,3209684.0,2377944.0,4468900000000.0,4007600000000.0
0.9381413104056152,3226729.0,2396801.0,4693500000000.0,2985800000000.0
0.7305618069291415,3210640.0,2379008.0,4995600000000.0,3512500000000.0
0.4168268320411567,3214085.0,2382982.0,4390300000000.0,3591000000000.0
0.11854183442986077,3224600.0,2394550.0,4495000000000.0,4245300000000.0
0.026585804388635413,3223212.0,2393015.0,4711000000000.0,4651000000000.0
0.7832918020033129,3226724.0,2396794.0,4618300000000.0,3165700000000.0
0.8723186608205159,3215291.0,2384244.0,4767700000000.0,3130800000000.0
0.47863300176180223,3221072.0,2390566.0,4635700000000.0,3680400000000.0
0.05047976279989687,3215298.0,2384256.0,4624800000000.0,4513600000000.0
1.0401102921966041,3210749.0,2379236.0,3824400000000.0,2316200000000.0
1.7494560850820835,3213032.0,2381836.0,4524500000000.0,1946500000000.0
0.3011462030853959,3216828.0,2386103.0,4486300000000.0,3880000000000.0
0.7130449695352338,3219799.0,2389103.0,4318400000000.0,3062100000000.0
2.0329789099545112,3224602.0,2394555.0,4856000000000.0,1822200000000.0
0.48181990344102127,3211783.0,2380407.0,4508100000000.0,3573600000000.0
0.11283803231488751,3216574.0,2385641.0,4366400000000.0,4135200000000.0
0.41196295844390635,3213029.0,2381828.0,4382700000000.0,3593200000000.0
0.3084877846067927,3219836.0,2389165.0,4387100000000.0,3780800000000.0
0.7636467838901116,3222259.0,2391990.0,4336900000000.0,3001100000000.0
1.024123087357609,3213025.0,2381822.0,4438300000000.0,2708800000000.0
0.1270197842196811,3223215.0,2393022.0,4312900000000.0,4056700000000.0
0.5445890894955363,3214101.0,2383008.0,4273700000000.0,3286800000000.0
0.8776616114398403,3219810.0,2389120.0,4323800000000.0,2832000000000.0
0.891251180934797,3211688.0,2380246.0,4330400000000.0,2817800000000.0
0.8144852268800475,3224608.0,2394567.0,4371800000000.0,2952000000000.0
0.5454407040971194,3224384.0,2394176.0,4201700000000.0,3230100000000.0
1.2194064536297837,3226717.0,2396785.0,3940000000000.0,2188600000000.0
0.6760674864474698,3223225.0,2393040.0,3952000000000.0,2852700000000.0
1.8218700751168149,3211797.0,2380438.0,4501600000000.0,1870200000000.0
0.39977420469951996,3212942.0,2381653.0,4335800000000.0,3575700000000.0
1.9903084937578648,3213038.0,2381847.0,4051200000000.0,1551800000000.0
1.3509154757830808,3212957.0,2381686.0,3804700000000.0,1983600000000.0
0.5782581252176463,3221131.0,2390657.0,4195100000000.0,3174400000000.0
0.22773564174904548,3209619.0,2377830.0,4257300000000.0,3814600000000.0
0.7793444319211973,3215309.0,2384273.0,4031600000000.0,2768800000000.0
1.6116136080411678,3216805.0,2386061.0,3225700000000.0,1483100000000.0
0.6070562609126504,3226744.0,2396829.0,4142800000000.0,3091600000000.0
0.22092367981798447,3215312.0,2384278.0,4198400000000.0,3774200000000.0
0.43121721893542325,3214111.0,2383022.0,4171200000000.0,3388200000000.0
0.6060504309168915,3226733.0,2396808.0,4105700000000.0,3065400000000.0
0.9626767152119191,3221128.0,2390652.0,4067600000000.0,2557200000000.0
0.34839458735998446,3216695.0,2385871.0,4027200000000.0,3404500000000.0
0.7104631340633855,3216823.0,2386097.0,2880000000000.0,2044700000000.0
2.361400772506969,3226741.0,2396820.0,3571400000000.0,1143900000000.0
0.5344818944311883,3217573.0,2386862.0,4046800000000.0,3127500000000.0
0.5811817099023647,3215315.0,2384282.0,4230000000000.0,3196300000000.0
0.6288653863180645,3210739.0,2379221.0,3702200000000.0,2733900000000.0
0.5321234568132552,3226737.0,2396814.0,4033800000000.0,3121000000000.0
0.3726449682584321,3222272.0,2392014.0,4158100000000.0,3474300000000.0
1.263737933643483,3222275.0,2392021.0,3828700000000.0,2081800000000.0
0.5329861774402953,3211767.0,2380383.0,3763300000000.0,2910500000000.0
1.2762271592196264,3216816.0,2386083.0,4015200000000.0,2170100000000.0
2.6940392223410483,3214108.0,2383018.0,3629200000000.0,990170000000.0
1.589444203007139,3224619.0,2394582.0,3785100000000.0,1759000000000.0
0.7140576039952578,3213047.0,2381860.0,4077400000000.0,2889800000000.0
0.33938388820504994,3216819.0,2386089.0,4125400000000.0,3502700000000.0
0.6603853968739819,3221052.0,2390538.0,4255100000000.0,3094800000000.0
1.5616115180748498,3219868.0,2389203.0,3947600000000.0,1859300000000.0
2.106752660550922,3217575.0,2386866.0,4152600000000.0,1503800000000.0
0.9190433866293083,3215296.0,2384251.0,3719700000000.0,2388200000000.0
0.4984196764236112,3215321.0,2384288.0,3925800000000.0,3087200000000.0
0.9776557740042477,3217569.0,2386857.0,3992300000000.0,2491800000000.0
0.6495538530517903,3222278.0,2392029.0,3852700000000.0,2816800000000.0
0.6417580258868033,3221143.0,2390676.0,3851600000000.0,2826600000000.0
0.1352605679187434,3223230.0,2393046.0,3920300000000.0,3672800000000.0
1.442273716270951,3211791.0,2380427.0,3466700000000.0,1729500000000.0
0.4260432794131288,3221117.0,2390634.0,3764400000000.0,3065400000000.0
0.18606165570543498,3210752.0,2379243.0,3762200000000.0,3439400000000.0
0.8601240673782219,3215305.0,2384267.0,3803700000000.0,2512500000000.0
0.3710598546657353,3221123.0,2390642.0,3741500000000.0,3128600000000.0
0.3018841011525805,3223204.0,2392994.0,3526700000000.0,3049000000000.0
0.32529988500934215,3211806.0,2380453.0,3793800000000.0,3243100000000.0
1.425466775879606,3222295.0,2392054.0,3510300000000.0,1765500000000.0
0.8650896694829124,3216833.0,2386113.0,3162400000000.0,2083900000000.0
0.9336359274227988,3224627.0,2394595.0,3679300000000.0,2345700000000.0
0.13891033531995822,3219839.0,2389168.0,3703300000000.0,3463400000000.0
0.8616224245015178,3221136.0,2390664.0,3528900000000.0,2329300000000.0
1.4584443595964125,3226748.0,2396838.0,3500500000000.0,1732800000000.0
1.1850893694808395,3219871.0,2389208.0,3595400000000.0,2030500000000.0
0.6909512111343198,3210737.0,2379217.0,3502700000000.0,2510300000000.0
0.9162986923888492,3221010.0,2390468.0,3774200000000.0,2426400000000.0
0.4237079165808294,3224628.0,2394597.0,3582300000000.0,2920400000000.0
0.5933603819006372,3221145.0,2390678.0,3637900000000.0,2732800000000.0
1.5081797334469742,3219822.0,2389135.0,3425300000000.0,1655400000000.0
0.2962670884895136,3214239.0,2383206.0,3253000000000.0,2820000000000.0
1.038394227805247,3216774.0,2386008.0,3411100000000.0,2067600000000.0
1.7419799733339536,3221147.0,2390682.0,3227900000000.0,1393700000000.0
1.2519877321423794,3225744.0,2395831.0,3284600000000.0,1796100000000.0
0.01776432230884411,3211784.0,2380412.0,3459100000000.0,3429600000000.0
1.7573269495452704,3222266.0,2392004.0,3465600000000.0,1485300000000.0
1.1477700187251203,3210673.0,2379073.0,3461200000000.0,1990200000000.0
0.4412933507315577,3219876.0,2389217.0,3368600000000.0,2723000000000.0
1.1734222621317507,3210717.0,2379176.0,3058800000000.0,1737200000000.0
0.8833799294032973,3225739.0,2395821.0,3392500000000.0,2215900000000.0
0.823658886305271,3221139.0,2390670.0,2152600000000.0,1447100000000.0
0.9188258820134186,3211816.0,2380468.0,3062100000000.0,1966200000000.0
0.22759990669967115,3215286.0,2384235.0,3231100000000.0,2895300000000.0
2.301780590057182,3226753.0,2396849.0,2950900000000.0,972720000000.0
1.7911148267013488,3219878.0,2389221.0,3465600000000.0,1461300000000.0
0.5420663238404271,3221151.0,2390691.0,3338000000000.0,2570300000000.0
0.5299108554064419,3224575.0,2394515.0,3100300000000.0,2401300000000.0
0.22487585652219824,3226711.0,2396775.0,3258400000000.0,2923600000000.0
0.5424179379117227,3224630.0,2394605.0,3416500000000.0,2630300000000.0
1.0652088713643113,3214123.0,2383044.0,3059900000000.0,1830900000000.0
0.7126801039340337,3214119.0,2383036.0,3262800000000.0,2314000000000.0
0.7346903636849149,3217562.0,2386843.0,2749100000000.0,1929100000000.0
0.37834786056016745,3210765.0,2379268.0,3218100000000.0,2681500000000.0
0.22254878460360025,3215324.0,2384294.0,3236600000000.0,2907300000000.0
1.0395812416285002,3220935.0,2390322.0,2323900000000.0,1407800000000.0
0.3228063938017042,3214057.0,2382946.0,3154800000000.0,2700100000000.0
0.8473667299819968,3222314.0,2392086.0,3024000000000.0,2009800000000.0
0.6563562577530317,3211811.0,2380463.0,2870200000000.0,2091600000000.0
0.9021932998993951,3211821.0,2380475.0,3110100000000.0,2013100000000.0
0.11965165911355427,3225758.0,2395852.0,3209300000000.0,3029400000000.0
0.5621665704211577,3213049.0,2381862.0,2971600000000.0,2266100000000.0
0.4727052543386289,3222190.0,2391864.0,3098100000000.0,2466700000000.0
0.8063271262095341,3226777.0,2396882.0,3006500000000.0,2038100000000.0
2.6630859829867113,3220816.0,2390105.0,2358700000000.0,653210000000.0
0.5224655932548271,3213056.0,2381879.0,2933400000000.0,2280200000000.0
0.36535788665059105,3222316.0,2392091.0,3092700000000.0,2593200000000.0
0.14085548494699113,3219595.0,2388783.0,3221300000000.0,3009800000000.0
0.49042194283715634,3215158.0,2384016.0,2848400000000.0,2248600000000.0
1.3562682635997019,3221109.0,2390624.0,2805900000000.0,1459100000000.0
0.5338884373009635,3222238.0,2391958.0,2921400000000.0,2258400000000.0
0.7983220722805388,3212834.0,2381451.0,2911600000000.0,1981400000000.0
0.39092504190637123,3213010.0,2381793.0,2952000000000.0,2444900000000.0
0.30704710020951453,3224620.0,2394588.0,2995600000000.0,2583400000000.0
0.4145161232613715,3210766.0,2379269.0,2973800000000.0,2435100000000.0
0.6698597464403225,3215335.0,2384316.0,2789500000000.0,2019600000000.0
0.8845610905390576,3210754.0,2379252.0,2779700000000.0,1814600000000.0
0.45591887315961555,3220188.0,2389619.0,2878900000000.0,2310800000000.0
0.13724557196002973,3226771.0,2396871.0,2775300000000.0,2597600000000.0
0.5835874202118502,3225757.0,2395849.0,2810200000000.0,2121000000000.0
0.8192102720458145,3214115.0,2383030.0,2890900000000.0,1947600000000.0
0.4823731863429547,3226779.0,2396887.0,2816800000000.0,2232300000000.0
0.48853935827077005,3214125.0,2383051.0,2982500000000.0,2356600000000.0
0.5749330998388836,3219889.0,2389238.0,2896400000000.0,2195200000000.0
0.4383778839974399,3211830.0,2380489.0,2924700000000.0,2367500000000.0
0.3444416399505016,3219882.0,2389229.0,2836400000000.0,2402400000000.0
1.2826878412329628,3224640.0,2394617.0,2924700000000.0,1575800000000.0
0.7825697535264631,3223236.0,2393059.0,2883300000000.0,1977100000000.0
3.976290330216124,3221155.0,2390696.0,2573600000000.0,378400000000.0
0.8357543412144319,3210770.0,2379273.0,2617200000000.0,1749200000000.0
0.6013804271340203,3213064.0,2381890.0,2755700000000.0,2062100000000.0
0.31720478167695537,3217582.0,2386882.0,2837500000000.0,2435100000000.0
1.7129127525378118,3226797.0,2396913.0,2983600000000.0,1306400000000.0
1.5223126252509394,3221167.0,2390712.0,2833100000000.0,1359900000000.0
0.3631964157961915,3224613.0,2394574.0,2525600000000.0,2119900000000.0
2.1697026647367266,3222305.0,2392075.0,1738300000000.0,610680000000.0
0.7270006334315519,3215341.0,2384332.0,2673900000000.0,1883300000000.0
0.664815780014711,3226774.0,2396878.0,2668500000000.0,1936700000000.0
0.37928303122694584,3213065.0,2381892.0,2720800000000.0,2266100000000.0
0.4041215496023514,3216839.0,2386123.0,2888700000000.0,2377300000000.0
1.8715925307311325,3223241.0,2393068.0,2680400000000.0,1087200000000.0
2.421435351540716,3214124.0,2383047.0,2491800000000.0,775340000000.0
1.726239166808015,3219886.0,2389234.0,2401300000000.0,1044700000000.0
1.6870659362615343,3211802.0,2380446.0,2560500000000.0,1135200000000.0
1.2379987467777152,3221165.0,2390705.0,2513600000000.0,1383800000000.0
0.32789699366851616,3210704.0,2379144.0,2356600000000.0,2012000000000.0
0.36260176004444705,3215334.0,2384307.0,2434000000000.0,2043600000000.0
0.9720031359543634,3213060.0,2381884.0,2573600000000.0,1610700000000.0
0.3681750503504352,3220961.0,2390374.0,2500500000000.0,2093800000000.0
0.9938429333415358,3223243.0,2393073.0,2440500000000.0,1511400000000.0
0.2064838822473279,3218498.0,2387718.0,2520100000000.0,2281300000000.0
2.180314678627245,3217583.0,2386885.0,2695700000000.0,942190000000.0
0.9788117579383527,3215240.0,2384182.0,2298800000000.0,1434000000000.0
0.25853910110380257,3217592.0,2386902.0,2549600000000.0,2250800000000.0
0.42300757764782027,3223206.0,2393000.0,2476500000000.0,2019600000000.0
0.3667240490449864,3216834.0,2386118.0,2576800000000.0,2159200000000.0
0.3680660013782072,3216848.0,2386138.0,2682600000000.0,2246400000000.0
0.30208966403189846,3225749.0,2395839.0,2582300000000.0,2232300000000.0
1.2161486423182972,3226799.0,2396916.0,2389300000000.0,1329300000000.0
2.886513477208949,3222288.0,2392045.0,2438400000000.0,606320000000.0
1.626400700010437,3215345.0,2384341.0,2169000000000.0,990170000000.0
0.5424131882356682,3225760.0,2395857.0,2440500000000.0,1878900000000.0
0.5649158866854064,3224650.0,2394631.0,2213700000000.0,1685900000000.0
1.4609695469536013,3214127.0,2383052.0,2344600000000.0,1159200000000.0
0.6400223662462734,3222324.0,2392105.0,2406700000000.0,1767700000000.0
0.7836429994333678,3219914.0,2389274.0,2488500000000.0,1705500000000.0
0.3867235856791498,3222322.0,2392102.0,2391500000000.0,1984700000000.0
0.308807349369357,3221078.0,2390574.0,2365300000000.0,2038100000000.0
0.5140328612447687,3221120.0,2390638.0,2171200000000.0,1694600000000.0
1.8127865934480085,3217588.0,2386892.0,2208300000000.0,921470000000.0
0.2857743254818738,3217594.0,2386905.0,2431800000000.0,2118800000000.0
0.4303017649105657,3223244.0,2393078.0,2450400000000.0,1991300000000.0
