ID_sp_then,gamma_sp,keep_idx,m200b_sp_now,m200b_sp_then
2381959,0.7045694385351969,844,1129460141146.195,806197107755.0371
2394692,0.7806071094140064,845,1126395426022.7915,775279682784.467
2380361,0.984194035775186,846,1253800357225.896,782861129134.8265
2397061,1.6635196455720869,847,1126410823521.5264,508124190972.72943
2382016,2.045275859372307,848,1122295384703.4746,421735711611.3745
2380620,1.0253618708293823,849,1152226042786.1309,705404416584.47
2387882,1.138571233379319,850,1165021139209.1975,675625683884.6278
2389363,0.9425260381104887,851,1130202513939.6726,719900393316.1741
2392164,1.301284940635899,852,1137039757174.5137,610002247391.1876
2383173,0.9901787025320168,853,1126939794890.3384,701638272959.1362
2397055,0.6381254925632318,854,1117079998541.647,823120757749.3065
2383152,0.3200495459147446,855,1124434288342.7764,964758546167.8567
2380628,0.5381005379803973,856,1114468597917.8574,861460084934.9786
2393235,1.0585402283072534,857,1120915333049.1907,675426173734.3486
2383158,1.7047024281421002,858,1118055291597.9646,494512618875.552
2380607,0.9353870623431337,859,1140882334950.51,729189960828.7223
2380630,0.2346869188908622,860,1131725592550.2637,1011501393531.4736
2387000,0.5715707353025892,861,1112758223182.1636,846470976957.3257
2389317,0.22400902549813462,862,1120755798549.2476,1006828532303.5977
2393193,0.46397292391983,863,1144980431748.0317,917003990482.8962
2392193,1.087685727085615,864,1110109236821.865,659649935888.988
2397319,0.4956406437157516,865,1146920802327.269,904742795313.5242
2383153,0.32434188433737626,866,1109500111467.6306,949991749403.1138
2383175,0.2113603893521822,867,1117322165916.5447,1009837938744.807
2387738,0.6385974527937153,868,1120601988791.2979,825529467814.7628
2393223,0.44392649729380557,869,1113737396538.6804,900579764014.1907
2380629,0.7122590434322861,870,1101057457956.0542,783036830483.5642
2392051,0.36710333233427606,871,1105227267856.1487,927164987445.9297
2393219,0.9575242217978217,872,1099327717372.0369,695226421045.29
2389365,1.8594200277113944,873,1100338128165.9304,451944929562.01105
2380555,0.3514828443250246,874,1099228718428.8436,929051699398.0751
2387880,1.1092064486250284,875,1097062096486.1338,645217885394.1505
2389299,0.5603135902376548,876,1123148976364.4932,858990146111.26
2390823,0.6328499208720955,877,1114357315232.6995,823190142500.454
2381996,0.8210526584427863,878,1161854015842.6543,784356223074.5496
2384483,0.5995325766589161,879,1095153791428.7072,822006213921.2656
2393245,0.5814731486351896,880,1095946100289.3336,829740809425.5051
2397015,1.786830867169666,881,1101433820482.5964,468385958294.27655
2382015,0.538077854684776,882,1103410159622.8809,852921410031.4767
2389370,0.608454237163792,883,1088304737637.7507,813385325999.4928
2386167,0.0776957738039997,884,1098223916183.9116,1058140882064.2219
2379022,1.1026516896049292,885,1431080055911.2446,844308929914.7625
2384475,2.111481219006115,886,1087412231514.4613,395884089468.995
2384482,0.6131933250546149,887,1080516114692.6527,805734841477.2802
2391994,0.6503895743620343,888,1124147823821.2986,823481554140.4254
2387899,1.5727307441380745,889,1086255254731.9832,511768412036.03937
2387857,1.223228755881727,890,1109298418848.6018,617769532340.4993
2379347,1.6815280346326746,891,1374000980659.6108,614493709102.3578
2393237,2.029319860042742,892,1079061615606.44,408597361273.93445
2392172,0.5244441010965567,893,1081021909490.7168,841085251515.7762
2387855,0.7519841776110564,894,1084745672669.354,756909776001.5889
2394707,1.9061953573656085,895,1085752720498.319,436082874384.167
2380631,0.4810820583788871,896,1086538741231.4312,863102967527.5604
2381876,0.810385802141761,897,1323856077410.6248,898295934907.0583
2395950,0.5283215375373553,898,1078123394885.0054,837275049591.1603
2396969,0.5090480071211531,899,1135222850472.01,889787692682.0111
2392130,0.4658261584316289,900,1123461007926.572,898971678780.4382
2378063,0.26572673948011094,901,1068211047133.8995,940657345585.2993
2393202,0.8125740629044917,902,1072104562542.9005,726709808492.7322
2382009,0.8600425329225158,903,1081051175175.6613,716316286712.3495
2380627,0.5756613077708116,904,1069663738363.3853,812097914451.5576
2390779,1.6615720259732367,905,1136722334157.9495,513253855758.6092
2380639,0.3416209994843366,906,1068570898667.2771,907412445810.3175
2379342,1.8146464379107736,907,1081148034423.4396,453680122346.26843
2379374,0.5738423742362676,908,1067490204514.0813,811153500428.8381
2387870,0.8164881113957513,909,1056903822003.8796,715065615177.5088
2389374,0.5865144689677896,910,1054616353849.9017,796526127735.8442
2386997,0.5302798038285509,911,1051871988523.9542,816122940528.0388
2392182,0.46865197472731596,912,1052067685467.8589,840706493641.0247
2397067,0.4540022952828086,913,1058624512422.884,851897391959.8934
2386964,0.9563608490523745,914,1044725554417.921,661063365747.4938
2395944,0.4723165069694409,915,1043604167604.847,832482151187.8691
2380616,2.162994890699503,916,1046080527144.5416,371563408404.2769
2382025,0.7729632324985699,917,1049110873220.0156,724732152300.6357
2392134,0.8248186239430497,918,1073914895288.9182,723684005174.3223
2392199,0.48293295751504817,919,1049609552975.1044,833029725417.1371
2386185,0.27403748716532034,920,1038492552626.6903,910857758005.088
2389372,0.8489183618694568,921,1043891757060.1836,695386029833.7246
2392159,0.7050631331900306,922,1053444407783.331,751760226581.9994
2387905,3.314295169986794,923,1035662813875.845,212037701980.69473
2392204,0.8162022659239309,924,1050249187234.8103,710660517025.5791
2397052,1.5684609458560894,925,1037915342656.7261,489994160071.21185
2395947,0.7052513775658659,926,1041126282932.6166,742902826010.5033
2387891,0.6644400312525415,927,1030122337322.8074,749547516127.0172
2392189,0.7048015165031216,928,1032215134795.1901,736702793652.9369
2377973,1.2709780928647127,929,1039482310801.3284,565811170753.3422
2381643,0.9253370717518696,930,1032001640418.9751,662779226927.6494
2386188,0.7748605779187295,931,1034640630642.2184,714087362796.9481
2386178,0.4854574526821092,932,1044337710240.2876,827844984827.6722
2386947,2.1788174423467543,933,1116750279830.314,393672892931.417
2380640,0.7974480232725575,934,1036215479097.013,707485554388.0892
2381906,0.6841415098726304,935,1068048950222.0626,769851555657.4208
2386182,2.2576695343202156,936,1035180746946.0105,351404977370.9716
2387005,1.3860543828805032,937,1032581386745.7314,531939895063.8122
2387846,0.5162668017541094,938,1025435241433.3319,800964443172.7378
2387902,0.9447292767957884,939,1028102114021.1345,654175835933.1261
2395954,0.4013435845667356,940,1022820328655.3354,844089852998.7649
2390640,1.0011243879001275,941,1196205724304.2295,740872723466.9543
2394711,0.5380798535683715,942,1020788875881.3389,789055499393.575
2387001,1.0305235280295089,943,1008819970581.6981,616086111411.3622
2392208,0.4659886048001882,944,1004881202071.0616,804023915882.6943
2386186,0.5537749255056879,945,1004107881067.0101,770353594771.1592
2389375,0.58142220156151,946,1000431835220.0635,757445424440.7295
2397058,0.6819435764957977,947,1006040433461.6555,725918832212.8275
2393243,0.6482180490222629,948,1002984602533.097,735488730044.9714
2393141,1.4362002732583519,949,1003027356644.2651,504462978198.15656
2394721,1.7653702599100833,950,1000847452819.6628,430004969971.6529
2384435,1.6673135614185777,951,1103690617582.5806,496972002618.7907
2393252,1.0557367615866393,952,989244740444.989,596886101797.8187
2382024,0.5621276881590492,953,1006481520520.005,769094313431.5033
2397071,1.880297062007971,954,1006204497477.015,409172809222.823
2390814,0.966148043267283,955,996841346132.8501,627816689888.1155
2396797,0.4758141900945746,956,993456049179.0579,791153704582.5524
2383182,0.5626572130014355,957,987282274626.3419,754232225620.6967
2389380,0.741771051808939,958,990454360665.5386,694501576845.5557
2393216,1.2106683540266179,959,979971272056.5269,549037295699.42676
2383064,0.5421950734025384,960,980754354123.477,756617891902.5537
2384003,1.0866236268462646,961,1116982785307.997,664071776773.0477
2384439,1.4082468752649475,962,973628035227.2871,496271239739.3462
2386967,0.4700636657008266,963,990208874595.0574,790740795286.6003
2380655,0.7600717713170869,964,984443603189.6047,684267946037.4144
2386184,0.31620757727770066,965,997512524592.0697,857435345504.4487
2389330,3.437739715699105,966,1017181930294.9823,196308017188.2313
2384500,1.757245640293906,967,970999822497.0194,418806357529.82635
2384498,0.9527626363330114,968,969868968874.755,614754545089.2607
2394718,0.7651122573916296,969,969647310464.8302,672359576633.2076
2379379,0.7006827360127512,970,971960181086.6852,695066836681.5765
2393248,0.5909843321023384,971,963158087681.5189,725895551537.5289
2382030,0.49460631338215705,972,965022892210.8766,761630421796.5321
2393093,1.0148857040147377,973,968069457302.5483,595640545622.4758
2393220,0.722900597234227,974,959639054395.426,678998010584.823
2383177,0.77087221524289,975,958657887542.307,662909684655.3088
2389280,0.6155047439434235,976,971272941171.9073,723472131217.4294
2389376,0.17594549299528287,977,960393560038.3152,882841490635.8507
2396756,0.47923957096503167,978,975545041319.3739,775617574618.0327
2384508,0.7313227639099498,979,961825116101.3964,677807444195.6543
2386990,0.8423701135801187,980,959267740769.7534,641019507731.241
2380642,0.6889917905874222,981,982688873312.0016,706681701282.4133
2390811,0.8532237590970987,982,961767104657.7732,639360243277.677
2395898,0.44975126473916704,983,958839594186.8436,773169632275.9818
2395967,0.35918401611800205,984,958410931959.9158,807054848483.808
2397069,1.1991980586518542,985,963370367482.2665,542707272329.2687
2386079,0.7283802760862523,986,946300781690.4854,667806977808.1051
2397072,0.3223035819403423,987,953751187340.4542,817431166943.2069
2387913,0.785455829925644,988,958356594563.3385,658092524444.8997
2390826,1.0260697462394337,989,947312741909.0162,579757999313.3564
2378082,1.464750486278069,990,947934691140.0424,470285282782.3954
2390824,0.5392957716420276,991,950650965033.9974,734412420724.4852
2384495,0.21554948371675267,992,941350273700.6608,849090355268.7861
2378040,2.780091990040466,993,944460182600.3722,249689944687.85474
2393173,0.5508127199881925,994,948805366308.2217,728957990803.5366
2378101,0.26195093893859617,995,959544447202.2567,846494619728.0892
2392207,0.4652832412832379,996,966658226623.4465,773702127418.875
2395978,1.2672837816875573,997,946637809052.8512,516185789202.50507
2379387,1.3782649324212197,998,965539471323.067,499260461732.32104
2393189,0.9029724618347561,999,937827549150.61,608778760536.633
2390797,1.3431746350128742,1000,933332109125.663,490779162994.2841
2396923,1.3712982161611396,1001,1196091673759.2317,620539585953.2037
2384456,1.0145869786929878,1002,940321294266.6901,578650175638.1981
2397006,3.0323224271306986,1003,939222639652.8937,220072236072.63544
2393258,2.357834448363077,1004,936864159156.7261,303145561895.7245
2382023,0.9099008453612266,1005,925943942966.0912,599075121907.5962
2386196,0.3068463224563189,1006,934426482334.1344,806814508763.6318
2393278,0.35014493019596504,1007,926120235008.1624,783244305269.826
2392225,1.7545420400849694,1008,929747189451.3208,401532659034.1532
2394717,0.8642202969577937,1009,942894513820.8986,623524356045.1787
2383190,1.1050961596597635,1010,926552417976.2943,546008516001.6228
2384519,1.5847622879585719,1011,939610974284.0227,440138306119.32
2392161,0.49755988968452947,1012,920933559385.0267,725806960185.697
2378093,0.792532492384744,1013,925090452959.092,633101420689.703
2386199,0.6097854153920865,1014,965947308054.838,721477169927.9669
2387008,0.3735134187124064,1015,924908011780.0347,773520403970.7521
2378085,0.6162432632942947,1016,943299766785.0028,702387474284.3494
2397075,0.6596031174970098,1017,920908512287.5289,671633115114.8582
2378100,0.32156861823755306,1018,945872359122.3411,810963637926.951
2384477,1.6404596395783084,1019,923056697264.2192,421011503850.60333
2383108,0.9193507525873136,1020,938086804543.8962,604192953394.6299
2386190,1.6953950707015881,1021,915292873187.3032,406638516858.0074
2397079,1.1831144548882844,1022,930849165104.9038,528438320791.8449
2387814,0.39176212755660644,1023,917545688326.4966,760691087435.7036
2395962,1.2030712671430428,1024,913224314927.293,513505217154.0643
2395968,0.8038452733678183,1025,917586290945.4941,624575416397.7968
2379376,0.44997469744233054,1026,911510206380.7625,734926535968.0286
2397029,1.8163223397620403,1027,904975677713.5369,379448810014.4592
2382033,0.6136599428196273,1028,942381593194.6941,702571799609.9788
2381970,0.6360902042494091,1029,904474438263.4375,667111714470.6967
2380528,1.3884797847033663,1030,1081695502426.7354,556594905826.6537
2384185,0.8587100143539237,1031,939184890605.0492,622711096946.9053
2380441,1.895841466938523,1032,1064919448718.608,429839872291.47546
2380253,0.35677474133165593,1033,912914876109.3146,769630539293.5345
2377986,1.6703130085701914,1034,967818946188.5653,435166365815.3856
2392145,0.0157835145367769,1035,960895602470.6954,953665211174.7104
2395735,1.0924718664714321,1036,1069763721950.3267,634221525059.047
2393246,0.9874633343288952,1037,892934382644.5459,556668225806.899
2394727,0.6955360648789046,1038,902035862172.3629,646653338406.4844
2397077,0.5225423970224385,1039,898650478306.995,699828395339.1698
2383201,0.289496552311193,1040,893547028570.5006,777950124215.5543
2387018,0.6676889989992001,1041,889848118401.2267,646473940118.5892
2393267,0.7373089349699963,1042,889193426479.0428,624830709933.9521
2396893,0.8009221792428008,1043,915053734367.4508,623723446519.082
2384415,0.6787309175609149,1044,896990346799.45,648228437280.7773
2378080,2.1229693278348396,1045,906187770836.1428,328098672819.63495
2390801,0.22353799738153893,1046,954047026607.3967,857259280521.5298
2394719,0.8843661671845504,1047,886297979989.7042,580474552436.0194
2387004,0.25375715827471795,1048,913954917597.6661,809443949981.825
2383187,0.49675672134919296,1049,882417958515.718,695719359999.9348
2387914,0.4856124943662042,1050,880743846460.9353,698112569048.9104
2382039,0.6632995259390355,1051,884157566713.56,643690444858.6221
2383214,0.4320145511120459,1052,883265705539.255,718300871193.8693
2390844,0.7490019118634477,1053,932090559356.4469,651319525089.3646
2392228,0.7752808067599611,1054,882976771359.4148,609289594465.7787
2387013,0.5689645664181835,1055,882103653869.9788,671850302540.2292
2380296,0.5048538935879191,1056,884799419894.9937,694899110943.9965
2384461,0.6994285715199442,1057,908755152478.8723,650257892249.2947
2384527,0.6442710988364521,1058,960731670732.2783,705836565639.1068
2379365,0.7862731133885383,1059,907727122574.6855,623082106092.6378
2395909,0.6904761598958006,1060,883485264575.5068,634890199664.1223
2395973,0.4031739632631869,1061,882107000380.0692,727327807601.3715
2380652,1.2146833404550943,1062,890462719618.4369,497931745134.3198
2380657,0.6371083224205177,1063,871997714357.9229,642844632180.373
2393230,3.0932473510435647,1064,874053453465.4661,198917391571.00876
2384181,0.3285849724687381,1065,955750814107.3956,816686402633.4226
2395977,1.4773089695555952,1066,879200859843.3236,433571835571.29706
2389276,0.7895663215128885,1067,1067805662826.3491,731809029689.9426
2384375,0.6928930670419844,1068,873139091058.5013,626729940768.5833
2395952,0.3627123836566141,1069,889803442292.8694,748018050552.5554
2383220,0.7382810556519648,1070,873729953174.0841,613679072201.7312
2391997,0.5105036395101235,1071,921411419729.2832,721699390578.1527
2392235,0.26079851253115843,1072,872588665570.5693,770208274726.3583
2395974,0.32484493105819556,1073,871286028502.9971,745845177097.4078
2387019,0.3916796510267268,1074,879766513409.0962,729399057051.2036
2390846,2.891363163329545,1075,871410952945.5032,218431406945.22452
2386856,0.6832825781016473,1076,990234834389.7311,714056447004.3561
2386194,0.9651762542272058,1077,873055092407.0233,550111126741.582
2389392,1.9897964052135857,1078,862658776546.0945,332891313341.0186
2393274,0.4312265340064049,1079,862867412636.1504,701976970734.7863
2379394,0.4188030310594329,1080,871138186499.9067,712931506454.9512
2383194,0.4122514942841259,1081,862534390286.2744,708106812920.0989
2383035,0.8937566609054313,1082,1008761748021.5762,657719046227.1965
2382042,1.326402908142526,1083,862469654217.4478,457171739738.22003
2384512,1.3256227230283524,1084,864775773457.308,458565325302.7797
2389390,0.6809880224774855,1085,860967249683.4769,621523924466.2107
2392234,0.7579466713206311,1086,855376193201.2104,595160596463.1571
2382006,0.35346903822435843,1087,865990173450.9579,731226617738.178
2392241,0.6167059036750319,1088,857246334294.2273,638170196146.8198
2382052,1.0054103134802481,1089,854248863794.8557,527996934870.196
2382061,1.4496971165697023,1090,857020699223.6981,428255355586.92004
2393284,2.1095954652543605,1091,854629792631.9266,311418046456.69275
2393279,0.8743774033752008,1092,852610285934.3004,561086661190.0232
2394679,0.6067780203294411,1093,878657599356.0907,657224657452.6343
2397093,2.0285093727073717,1094,855311815798.4028,323997924124.3989
2389401,0.7579036829595208,1095,850585945837.542,591839774310.6329
2378044,1.417872107076119,1096,1018057679796.2341,516532940475.22003
2383192,0.5951408400060824,1097,854523752593.1687,642742262202.8763
2383203,1.3938946547438105,1098,851784947359.7861,437158371458.0309
2383196,1.5995846703945567,1099,847068832413.6595,393984625537.82
2397085,0.6906959521080948,1100,848068031401.8403,609374569400.7869
2378084,0.652999127130833,1101,842171033431.3068,616152778802.025
2378106,0.9892086470849454,1102,844430203471.556,525990523466.61584
2397046,0.6606038652541705,1103,845096442018.27,616047079403.2448
2380669,0.632329139869356,1104,844662785558.8239,624118830974.5519
2390859,0.4568019218342186,1105,857060391412.0483,688771114126.4625
2394728,0.24752811648248546,1106,856006427754.7959,760385114157.2183
2397106,0.43479166247925777,1107,846920781988.3511,687829267610.5028
2381957,1.041823335543356,1108,848607207956.095,515449402780.6436
2390632,0.6854642418288904,1109,909428724570.1484,655103017852.7587
2382040,0.5338597628336728,1110,859053139646.101,665378413694.3319
2390828,0.037216719707570754,1111,849580912541.6935,834583987873.8545
2386854,1.0933728868251493,1112,873683399891.0024,517749797883.1358
2387014,0.6456869779506559,1113,836161100769.3654,613900158006.1946
2397321,0.6729945849137119,1114,971258992065.2972,703829614736.8279
2384540,0.3436489782425977,1115,836787149328.6138,709896310789.2483
2384561,0.6808435438629681,1116,843820727797.7917,609188133617.2563
2378088,0.8552514063173655,1117,868033754657.4529,576488859678.7234
2389396,-0.03840961156223939,1118,832420439174.2399,847862350453.9166
2389127,0.3995088951082307,1119,1126600976292.304,930552226615.7135
2397095,0.7569477776672338,1120,830842936184.53,578367048833.7256
2384473,0.4926129771892373,1121,832986638339.0775,658050122508.4473
2389388,1.0837572506827202,1122,831296121423.221,494902915443.5765
2387932,0.45428713511719,1123,841322673790.1731,676937757453.777
2384553,1.0343483349654485,1124,830612605821.3235,506327319883.45734
2384563,0.4724268301290101,1125,829298083078.3163,661495446841.9144
2390817,0.7202044728483358,1126,832150896791.8544,589553205427.2717
2383221,0.6398871923158261,1127,843458962728.1984,620979272368.6967
2393240,0.3263383511127882,1128,828301432523.0524,708542610184.3915
2397100,0.9242760380254309,1129,818256402799.2596,525773176683.6489
2384532,1.2289436791180892,1130,828673441388.0947,460228794752.54047
2393255,1.4593845305329967,1131,827309661728.704,411496614111.63477
2387916,0.4099741719516316,1132,832465222210.2589,684166404637.5974
2383222,1.073483535276532,1133,816901478095.1989,488730127462.6966
2387021,0.027199015152534884,1134,842768205043.1362,831869898936.0997
2388772,0.14524238888106658,1135,1019042786879.4095,950619893045.6014
2389381,0.9777386154118045,1136,816022807170.9989,511093383426.79016
2393261,1.1344767324917406,1137,821238738177.3282,477191530153.2745
2387931,0.9899959647061618,1138,809913599938.2173,504300298883.48804
2382057,0.3154838436976669,1139,814575431042.8953,700430008535.7084
2387023,0.5268200228007519,1140,813266936754.2264,632040420910.324
2390850,0.7692659610474608,1141,808131052309.7677,559250439768.2653
2382047,1.4603627602999887,1142,815458836929.8856,405412289095.1486
2386206,0.58280736560028,1143,817904007290.6901,618839893341.276
2387939,1.0120161839664295,1144,817834003156.3352,503894091608.4452
2393288,1.4819921061306978,1145,807207639614.7024,397177769714.616
2395988,0.33468281765122293,1146,812883131901.4705,692582403698.2794
2382064,0.4192477121031022,1147,810549770214.6312,663205357498.1251
2378112,0.6104489059476975,1148,810904364728.2554,605481533590.6384
2380668,1.4865355081010672,1149,805666459029.1483,395558484383.63684
2380290,1.542413551398463,1150,888735027500.5797,424829496403.8098
2388979,0.9504864942525203,1151,1022000913814.774,648504532232.1096
2393281,1.4381596249168693,1152,800043460179.6667,401997073564.95306
2381983,0.5000758447856225,1153,814103542486.3705,640839962747.1547
2395949,0.6918038882168146,1154,808665225874.2085,580753908026.8801
2379391,2.672322553009709,1155,806148547485.1124,224403716818.49258
2395616,0.73120294660847,1156,1352374663849.9236,953086126854.4789
2397104,0.5145802365771648,1157,805112423769.4834,629378702837.6527
2387895,0.6741679134593521,1158,811237196683.7828,587538713972.9774
2378120,0.5098678305928057,1159,799747039904.8641,626595870897.328
2379396,1.9649351135577344,1160,798375055890.7651,311772111470.3344
2395872,1.261569565686291,1161,1004690406043.5726,549341020944.86194
2395931,0.7715315514932385,1162,892772447969.1229,617155301422.1294
2397073,0.7683830006996892,1163,806766979081.7783,558542414594.2045
2389395,0.7986199927909726,1164,823709975628.8059,562080162536.1932
2394756,0.5942078896915323,1165,795799680156.3607,598839407514.4412
2387868,1.0094571535225925,1166,811036105815.842,500318003770.0463
2395985,1.1862895757747194,1167,797077433204.6171,451809775246.1405
2378099,0.5951560338374936,1168,866170793433.664,651498013555.6442
2380614,0.3361853023080096,1169,798122021430.5436,679517078202.947
2389405,0.7553512749297631,1170,792133181763.6257,551841827159.7191
2394751,0.812404832553159,1171,792727993132.8392,537382158063.94385
2380684,0.20326910066447587,1172,830784764980.6045,753777887605.3469
2387944,1.5810254293005153,1173,792452076943.4761,371869638214.6835
2384493,1.4840664814201472,1174,786909270056.2468,386806012600.6823
2390860,0.20997834620356912,1175,790520617941.02,714946752325.8563
2378116,0.6610766762779939,1176,780040483755.6035,568494816320.9224
2394759,0.6381391296010048,1177,782753261463.5624,576768229594.314
2379313,0.6224470034328563,1178,799645019867.8556,593656125554.5698
2383075,0.5078695373263465,1179,781350139127.178,612767726531.5154
2394749,0.5311039960343048,1180,779826226777.7603,604810388399.5874
2379406,0.8712948569835305,1181,781654626366.4751,515151442828.15875
2380677,0.3284293176902264,1182,780665261865.6117,667125977702.2213
2394734,0.6525487839003611,1183,774092638034.9949,566467036926.3812
2395964,0.9498329963838911,1184,779594357788.3741,494841636317.1617
2387885,1.7999065641708338,1185,780531923584.0258,329851623368.66425
2395913,1.3981363070879564,1186,775798121859.7188,397352569419.2724
2386201,0.7278971230893205,1187,821229746123.7926,579678027019.719
2379367,1.253844783087316,1188,812853458328.786,446095111063.6851
2379390,1.2984372901423422,1189,795360342219.0413,427278992207.08344
2387028,0.6843605932035186,1190,773421205846.6338,557424917079.532
2389402,0.3489055963020733,1191,777931853257.3094,658307792841.6703
2393310,2.2094455974595215,1192,780012595897.6627,270966530926.78345
2394743,0.9131672356469291,1193,786256086657.3033,507904149403.07544
2397099,1.0387288483183306,1194,768361555064.738,467399317861.5366
2382073,1.1039308201298064,1195,791553951776.4346,466715403841.91364
2384469,1.0874593267382229,1196,768124335234.679,456484867401.5958
2393296,0.7042345018179911,1197,769457839232.0895,549319181923.0983
2390869,1.250325264671785,1198,774363439482.4943,425688092955.33655
2384522,0.6619828395071451,1199,768952180904.745,560170678541.6228
2392232,0.9304050387129222,1200,780598660931.0502,500107115861.4803
2397082,2.619877180368509,1201,776616379941.3467,221677269888.4472
2397105,0.8279853690847906,1202,780529119577.0873,525182296365.6086
2397107,0.4798937092008389,1203,770183530720.7023,612151043826.842
2379370,1.6660631310514473,1204,816321501888.7263,367794883647.8385
2384568,0.8349312032182615,1205,774315884297.3628,519272822461.0546
2393265,1.0887386224350055,1206,768313968458.4517,456318121027.6056
2380101,0.5387776665991263,1207,771335515245.4946,596032478085.8315
2384537,0.6677809006755905,1208,769466171537.8534,558991968447.081
2384566,0.29083178906975665,1209,765807563045.8741,666310243990.3918
2378103,1.5327273922657483,1210,820089158142.0377,393836983727.2531
2387016,1.194073384174729,1211,765305027457.2505,432187277066.57404
2387022,0.5344224125706448,1212,765150615644.0269,592486794627.7224
2389311,0.8606852779840871,1213,772804198926.6564,511911003504.81793
2397064,1.1993425390882788,1214,788833856269.6996,444352750142.03986
2393309,2.6478450758745296,1215,763591059847.9802,215061625833.79822
2391487,0.17868191327428878,1216,815268595329.1625,748454671058.9994
2395630,0.7465462373669886,1217,870668823588.0166,609115065768.665
2382050,0.6602115187452177,1218,759332206993.8726,553631753853.2936
2382082,0.4947797755040333,1219,767047610901.3282,605331031713.2682
2397112,0.5896744042402171,1220,760215575758.2068,573304780405.6942
2383225,0.7871473599084422,1221,751511221257.8152,515636608494.2473
2383238,1.6030059499593332,1222,757135778202.4679,351579303754.68665
2390760,0.46400810614642496,1223,775705409189.5853,621244660631.8103
2391548,0.374943242818528,1224,944891363653.6697,789692391694.9978
2396937,1.2965337267031483,1225,867595294656.7709,466509412677.044
2380687,1.7841811220038315,1226,751521063949.1748,319990665523.7804
2384485,1.0146807364399184,1227,764740473686.6874,470581021709.6663
2393291,2.1175533088893004,1228,754340287466.2936,273828837799.89453
2389296,1.9801358544349639,1229,842195516639.4354,326500673350.69275
2379408,1.0826414591332707,1230,753841137876.4242,449030648848.9352
2381915,0.6851575700891261,1231,758538654532.471,546490208203.8137
2394760,0.6469113694032419,1232,755940336796.8928,554677873165.1917
2378129,0.6408424572096697,1233,750434785837.3146,552239633975.8481
2390852,1.7849256131848537,1234,745862357101.3353,317468116031.3449
2383224,0.49403449743361083,1235,747335579988.3749,589985265834.1401
2383234,2.4191532030051954,1236,745260233482.2186,234174039466.40106
2390835,0.27782128350858054,1237,745068976160.6682,652314863599.1063
2397020,1.1278103407998767,1238,753631705905.5242,439306801955.25256
2384564,0.3207113854859569,1239,753716761563.1473,646480125714.0399
2387011,1.143641574406765,1240,752361153411.7058,435256180798.27905
2395994,1.5444761863914047,1241,754444447459.7356,360280666498.6413
2395990,0.6527693933658953,1242,772060020518.7286,564919961692.1147
2382066,0.1471187021328709,1243,748899116506.618,697987822473.5391
2393313,0.7145529090130294,1244,744239485986.7417,528698628727.7063
2386202,2.5811896551035742,1245,737791121970.3291,214530189689.5611
2395992,1.0093156075810759,1246,742343825666.1141,457973617674.4432
2379412,0.17831646085045477,1247,743705297258.7899,682875633071.396
2384569,1.0009354581339547,1248,733571531394.685,454380267846.06006
2395987,-0.0009215489757246446,1249,740431624827.0061,740758227795.2277
2380648,1.4537510931837763,1250,745768508926.8722,371940096933.10126
2389417,0.6729172450855911,1251,732601403638.8916,530904374433.28973
2395843,1.2189481128269009,1252,816585592525.8002,455689943974.60333
2384574,0.9857733596346221,1253,733747496521.4839,457798899633.84406
2387029,0.5363601613757599,1254,728111817083.6584,563283595147.1549
2387925,0.6790801982205523,1255,780153443385.5968,563699629234.953
2390782,0.5453161789674604,1256,734638112226.2397,565901913454.1484
2378138,0.5308440426309209,1257,735578770999.8851,570564330403.2697
2380593,2.3841767945479617,1258,730460610187.3931,233397768088.65073
2387036,2.0883219719695463,1259,729885574927.4143,268683977211.52295
2393303,1.1835656372079315,1260,727881751665.482,413125548321.9434
2380289,0.5511063861257018,1261,784178736020.5981,602392280936.6729
2380680,0.12657885600531907,1262,729978354032.0619,687073624321.7529
2387038,2.2343200868438253,1263,727036453594.2361,249574719829.28384
2390838,1.0362925040463005,1264,732195320281.1058,445918754383.2833
2378718,1.7999239863265089,1265,891358192714.9,376683498408.91345
2395998,0.7057020830649589,1266,730169702239.9868,520905255331.0655
2378108,2.8485155516045717,1267,733126631991.394,187575461546.04086
2380697,0.6393503956995426,1268,725850609768.2302,534529839677.67664
2383170,1.042482192960362,1269,728196815696.5945,442171931399.6719
2387946,0.6894797514016162,1270,738264519147.8892,530784695212.43524
2390872,0.859285821883419,1271,726202766736.3807,481364144651.75616
2394745,1.290207049960179,1272,726059271736.4413,391588710759.057
2380384,0.4661194582098963,1273,928866172404.504,743156356609.4738
2384557,1.127853375571238,1274,721807121032.5383,420746958103.54315
2395997,0.43616741375078705,1275,727467381488.4764,590425989523.2047
2387030,1.4396582650731042,1276,729820955976.4731,366449540329.2397
2389367,0.3843918139156655,1277,745080665434.6312,619891505015.5536
2380690,1.2062817714245817,1278,721832539053.566,405262682716.93616
2395984,1.7995849423585895,1279,756051094919.417,319555240715.41455
2379404,0.5337942014167103,1280,716645701913.4591,555094346232.8402
2383215,0.6070612032326717,1281,718376254840.2927,537263447419.41864
2388972,0.5136747605383618,1282,774394539674.1416,605628048586.753
2397115,1.4030255722733957,1283,727935014390.3514,371966460856.852
2383239,0.5539611659671521,1284,716590872353.5302,549720969313.3556
2387923,0.6253753132560899,1285,728131627192.815,539807638296.5448
